#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: filescan
# Plugin Description: Pool scanner for file objects
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" filescan --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Offset(P)            #Ptr   #Hnd Access Name
0x000000013e951840     16      0 R--r-d \Device\HarddiskVolume1\Windows\Fonts\cga40woa.fon
0x000000013e952d50     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e953b80     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\desk.cpl
0x000000013e954d30      1      1 R--r-- \Device\HarddiskVolume1\Windows\Fonts\ARIALNB.TTF
0x000000013e955330      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013e964770      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Cache\data_1
0x000000013e964dd0     33      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Cookies-journal
0x000000013e964f20     11      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\networkexplorer.dll
0x000000013e967470     11      0 R--r-d \Device\HarddiskVolume1\Program Files (x86)\Google\Update\GoogleUpdate.exe
0x000000013e9683e0      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\chrome_100_percent.pak
0x000000013e96b500     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dnsext.dll
0x000000013e96dad0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wow64.dll
0x000000013e96f070     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e976750     13      0 R--r-d \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\d3dcompiler_47.dll
0x000000013e9768a0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013e978510      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013e978f20      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\icudtl.dat
0x000000013e97a450     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e97bbf0     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e97f9b0     11      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\000021.ldb
0x000000013e982240      3      0 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.ci
0x000000013e9824e0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013e982780      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013e9828d0      1      1 R--r-d \Device\HarddiskVolume1\Windows\Fonts\StaticCache.dat
0x000000013e982d60      1      1 R--rwd \Device\HarddiskVolume1\Windows\Fonts\segoeuib.ttf
0x000000013e983b60      2      1 ------ \Device\NamedPipe\mojo.3384.3540.10781583338357766245
0x000000013e985d70      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\KernelBase.dll.mui
0x000000013e987990      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\locales\en-US.pak
0x000000013e9899c0     16      0 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_2
0x000000013e98bdb0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Windows PowerShell.evtx
0x000000013e992720     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wups.dll
0x000000013e992870     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x000000013e9929c0      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mssprxy.dll
0x000000013e992f20     12      0 R--r-d \Device\HarddiskVolume1\Program Files\Windows Defender\MpEvMsg.dll
0x000000013e996f20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e99d070      2      1 ------ \Device\NamedPipe\mojo.3384.3540.1304408784199876073
0x000000013e99d470      2      1 ------ \Device\NamedPipe\mojo.3384.3540.6990815805807446451
0x000000013e9a0c80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9a0dd0     10      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\chrome_100_percent.pak
0x000000013e9a0f20     16      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\chrome_200_percent.pak
0x000000013e9a3730     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\upnp.dll
0x000000013e9a3940     19      1 RW-r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Network\Downloader\qmgr0.dat
0x000000013e9a5a00     19      1 RW-r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Network\Downloader\qmgr1.dat
0x000000013e9aa070      1      1 ------ \Device\Afd\Endpoint
0x000000013e9aa320      1      1 R--rwd \Device\HarddiskVolume1\Windows\Fonts\segoeui.ttf
0x000000013e9aa480      1      0 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_0
0x000000013e9aa9f0     16      0 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_0
0x000000013e9aad10     16      0 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_1
0x000000013e9ab6f0     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9afd50     15      0 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Internet Explorer\MSIMGSIZ.DAT
0x000000013e9b1ad0      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\resources.pak
0x000000013e9b2930      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9b59c0      1      0 RW-rwd \Device\HarddiskVolume1\$PrepareToShrinkFileSize
0x000000013e9b8200      2      1 ------ \Device\NamedPipe\mojo.3384.3540.1304408784199876073
0x000000013e9ba820      1      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Service Worker\Database\000003.log
0x000000013e9c0070      3      1 ------ \Device\NamedPipe\crashpad_2208_BYOGJKVXCEPIMJRC
0x000000013e9c0590      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013e9c06e0      5      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Temp\Slack Crashes\operation_log.txt
0x000000013e9c0b50     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9c1290     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\uDWM.dll
0x000000013e9c5d10     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9c6dd0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9ccb30      2      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\History
0x000000013e9ccdd0      1      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Service Worker\Database\LOCK
0x000000013e9ccf20      2      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Favicons
0x000000013e9d05f0      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000013e9d34f0      1      1 R--rwd \Device\HarddiskVolume1\Windows\Fonts\segoeui.ttf
0x000000013e9d3f20      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\resources\app.asar
0x000000013e9d5650     19      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Platform Notifications\LOG
0x000000013e9d7070      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\icudtl.dat
0x000000013e9d8070      2      1 ------ \Device\NamedPipe
0x000000013e9d9f20     10      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\PortableDeviceApi.dll
0x000000013e9e0a80      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Service Worker
0x000000013e9e17f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_media_festival_d2aa354bee3f11cc.cdf-ms
0x000000013e9e4b00      1      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\Desktop\mem_dump\memdump.mem
0x000000013e9e5790      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\v8_context_snapshot.bin
0x000000013e9e6b30      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Temp\~DFB6255B74622D3292.TMP
0x000000013e9e8f20      1      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Platform Notifications\MANIFEST-000001
0x000000013e9e9590     15      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d.manifest
0x000000013e9e9e60      5      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\mshtml.dll
0x000000013e9eb2b0     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9ec610      2      1 ------ \Device\NamedPipe\mojo.3384.3388.11158950469124684363
0x000000013e9ec760      1      1 ------ \Device\NamedPipe\mojo.3384.3388.17059507085680654001
0x000000013e9edf20     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013e9f0dd0     12      0 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\IndexedDB\https_docs.google.com_0.indexeddb.leveldb\000011.log
0x000000013e9f3790      2      1 ------ \Device\NamedPipe\mojo.3384.3540.6868523388323920366
0x000000013e9f6470     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\batt.dll
0x000000013eaf0770      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\resources.pak
0x000000013eaf2660      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0x000000013eafb5f0     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msacm32.dll
0x000000013eafc370      1      1 RW-rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000013eafda20     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013eafde20      2      0 R--rw- \Device\HarddiskVolume1�?ㅫ婢￿
0x000000013eb86070     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013eb863b0      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163
0x000000013eb897a0      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\v8_context_snapshot.bin
0x000000013eb89980      1      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Windows\Temporary Internet Files\counters.dat
0x000000013eb8ca20     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FWPUCLNT.DLL
0x000000013eb8ccc0     15      0 R--r-d \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelPerformanceCounters.dll
0x000000013eb90950     12      1 RW-rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\BrowserMetrics\BrowserMetrics-5E9E2D75-D38.pma
0x000000013eb90aa0      3      3 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Subresource Filter\Indexed Rules\26\9.11.0\Ruleset Data
0x000000013eba36e0     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ksuser.dll
0x000000013eba3bb0     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\profsvc.dll
0x000000013eba4070     33      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx
0x000000013eba6220     17      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Local Storage\leveldb\002554.log
0x000000013eba6a90      1      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Site Characteristics Database\LOCK
0x000000013eba6be0     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013eba6dd0     19      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Site Characteristics Database\LOG
0x000000013eba8210     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\RpcRtRemote.dll
0x000000013ebb2300      2      1 RW-rw- \Device\clfs\SystemRoot\System32\Config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x000000013ebbb910      1      1 R--r-- \Device\HarddiskVolume1\Windows\Fonts\timesbi.ttf
0x000000013ebbf990     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\devrtl.dll
0x000000013ebbfdd0      4      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\segoeui.ttf
0x000000013ebc6960      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\Links
0x000000013ebc6e20      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\Downloads
0x000000013ebc7460     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.wsb
0x000000013ebcb680     31      0 RW-rwd \Device\HarddiskVolume1\$Mft
0x000000013ebd42d0      1      1 ------ \Device\Afd\Endpoint
0x000000013ebd9070      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\virtdisk.dll
0x000000013ebda8d0     19      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\GCM Store\LOG
0x000000013ebdb070      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FwRemoteSvr.dll
0x000000013ebdc070     12      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\ARIALNBI.TTF
0x000000013ebdc450      9      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\SEGUIEMJ.TTF
0x000000013ebdc9f0     11      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\ARIALN.TTF
0x000000013ebe2220      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013ebe3220     12      0 R--rwd \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_64\mscorlib\2bfd8f9572429ab229692ec68d3944cc\mscorlib.ni.dll
0x000000013ebe3bf0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013ebecae0      2      1 RW-rw- \Device\clfs\Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{82a46d7a-8358-11ea-93b9-806e6f6e6963}.TM
0x000000013ebed620     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netjoin.dll
0x000000013ebedaa0     33      0 RW-rwd \Device\HarddiskVolume1\$Mft
0x000000013ebedf20     33      0 RW-rwd \Device\HarddiskVolume1\$BitMap
0x000000013ebf1570      2      1 ------ \Device\NamedPipe\mojo.3384.3540.6099075285743280166
0x000000013ebf98d0     14      0 R----- \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\icudt44l.dat
0x000000013ebfaf20      3      1 ------ \Device\NamedPipe\crashpad_3384_GMNHWJTMKFPJIDJN
0x000000013ebfd510      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.4.regtrans-ms
0x000000013ebfd900      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.2.regtrans-ms
0x000000013ebfdae0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\imagehlp.dll
0x000000013ebfdd10      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.1.regtrans-ms
0x000000013ebfdf20      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.0.regtrans-ms
0x000000013ebffa80      1      1 RWD--- \Device\HarddiskVolume1\Windows\System32\config\RegBack\SYSTEM
0x000000013ec073f0      1      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\000020.log
0x000000013ec07cc0      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013ec11430     11      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\davclnt.dll
0x000000013ec27ab0      9      0 R--r-d \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1\libeay32.dll
0x000000013ec30390     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013ec3b7e0     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013ec43860      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013ec45df0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000013ec46070     11      0 R--r-d \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1\ProfUIS293ad32.dll
0x000000013ec50070     10      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\wer.dll
0x000000013ec51b20      2      1 R--rw- \Device\HarddiskVolume1܉x考耀
0x000000013ec51c70     13      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\wsock32.dll
0x000000013ec61770      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0x000000013ec85340      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\chrome_100_percent.pak
0x000000013ec87290      3      1 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Microsoft\SystemCertificates\My
0x000000013ec878b0      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\shell32.dll.mui
0x000000013ec99f20      3      1 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Microsoft\SystemCertificates\My
0x000000013ecaecf0      2      1 R--rwd \Device\HarddiskVolume1\Users\Public\Desktop
0x000000013ecb7ab0      1      1 RW-rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000013ecbbf20      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000013ecc6140      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0x000000013ecd12a0      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000013ecd4bc0     10      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\atl100.dll
0x000000013ecdec40      6      0 R--r-d \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1\icuuc44.dll
0x000000013ecf1390      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1
0x000000013ecf15a0      1      1 R--rwd \Device\HarddiskVolume1\Windows\Fonts\times.ttf
0x000000013ed0ee20      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\
0x000000013ed0f250      1      1 ------ \Device\Afd\Endpoint
0x000000013ed2a8a0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx
0x000000013ed36070     12      0 R--r-d \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1\da7zip.dll
0x000000013ed3f320      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1
0x000000013ed41e20      3      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Temp\~DF317615B8AE4AED39.TMP
0x000000013ed42070     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013ed43c40     14      0 R--r-d \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1\ad_log.dll
0x000000013ed4ce60      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\64WV3OQK\search[1].htm
0x000000013ed523d0     11      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\msvfw32.dll
0x000000013ed5c070     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013ed5c1e0      8      0 R--r-d \Device\HarddiskVolume1\Users\Warren\Downloads\Imager_Lite_3.1.1\boost_regex-vc100-mt-1_49.dll
0x000000013ed5c3f0      8      0 R--r-d \Device\HarddiskVolume1\Program Files (x86)\Common Files\microsoft shared\OFFICE15\Cultures\OFFICE.ODF
0x000000013ed5ca00     15      0 R--r-d \Device\HarddiskVolume1\PROGRA~2\MICROS~1\Office15\1033\GrooveIntlResource.dll
0x000000013ed70370      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\ieframe.dll
