Volatility Foundation Volatility Framework 2.6
Offset(P)            #Ptr   #Hnd Access Name
0x000000003faa03d0      1      0 R--rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\WinRAR\version.dat
0x000000003faa0520      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003faa1220      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003faa1500      1      0 R--r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms
0x000000003faa1f20      2      2 RW-rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000003faa2180      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x000000003faa22d0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003faa3330      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssph.dll
0x000000003faaf840      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003faafa50     16      0 RW-r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms
0x000000003fab08e0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat
0x000000003fab0af0      1      0 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x000000003fab15e0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Cookies\index.dat
0x000000003fab3660      1      0 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\desktop.ini
0x000000003fab3bd0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x000000003fab4a90      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fab4da0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012019121120191212\index.dat
0x000000003fabff20     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elslad.dll
0x000000003fac0070      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x000000003fac1330     16      0 R--r-- \Device\HarddiskVolume2\Windows\AppPatch\pcamain.sdb
0x000000003fac1480     16      0 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x000000003fac22f0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsData0000.dll
0x000000003fac2650     16      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid
0x000000003fac29b0      3      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.ci
0x000000003fac2d10     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\consent.exe.mui
0x000000003fac3bc0      1      0 R--r-- \Device\HarddiskVolume2\Users\Alissa Simpson\Documents\Important.rar
0x000000003fac3f20     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elslad.dll
0x000000003fac4120     11      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\cour.ttf
0x000000003fac44f0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elsTrans.dll
0x000000003fac4950      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003facc6a0      1      1 ------ \Device\NamedPipe\srvsvc
0x000000003faccad0     11      0 R--r-d \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x000000003faccf20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003face4b0      2      1 ------ \Device\NamedPipe\VBoxTrayIPC-SmartNet
0x000000003fad7830      1      0 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x000000003fad7e90      2      2 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003fad9ed0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wow64win.dll
0x000000003fadfd10      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt
0x000000003fae1280      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest
0x000000003fae4420      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80.manifest
0x000000003fae5830      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest
0x000000003faee8a0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wow64cpu.dll
0x000000003faef880      2      2 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000003faf04e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\imm32.dll
0x000000003faf42f0      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads
0x000000003faf4d10      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads
0x000000003faf5ad0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\appinfo.dll
0x000000003faf73e0     10      0 R--r-- \Device\HarddiskVolume2\Windows\AppPatch\sysmain.sdb
0x000000003faf7840      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003fafd1c0      2      1 ------ \Device\NamedPipe\wkssvc
0x000000003fafd410      2      2 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x000000003fafd6f0      1      1 ------ \Device\NamedPipe\wkssvc
0x000000003fafeaf0      2      1 ------ \Device\NamedPipe\lsass
0x000000003fafed50      1      0 R--rw- \Device\HarddiskVolume2\Users\SmartNet\Links\Downloads.lnk
0x000000003fafeea0      1      1 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003fb01420      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt
0x000000003fb035d0      1      1 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000003fb0aae0     16      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wid
0x000000003fb0d820     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msimg32.dll
0x000000003fb0e640     15      0 RW-r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\46f433176bc0b3d2.automaticDestinations-ms
0x000000003fb0e790      1      1 R--rw- \Device\HarddiskVolume2\Users\Alissa Simpson\Documents
0x000000003fb17360      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003fb178b0      3      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x000000003fb17a00      1      1 ------ \Device\NamedPipe\wkssvc
0x000000003fb187a0      2      1 ------ \Device\NamedPipe\srvsvc
0x000000003fb1a160      1      1 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000003fb1b070     16      0 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x000000003fb1b2b0     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1257.NLS
0x000000003fb1b560     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1258.NLS
0x000000003fb1b6b0      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x000000003fb1bf20      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x000000003fb1cbc0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elsTrans.dll
0x000000003fb1cd10      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fb1cf20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fb1d610     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1255.NLS
0x000000003fb1d970      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fb1e600     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_852.NLS
0x000000003fb1fd10      1      1 R--rw- \Device\HarddiskVolume2\Windows
0x000000003fb20070     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003fb206a0      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_en-us_020378a8991bbcc2.manifest
0x000000003fb20cf0      6      0 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x000000003fb21b70      2      2 RW-rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000003fb223b0      2      2 RW-rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000003fb22810      1      0 R--rwd \Device\HarddiskVolume2\Program Files\WinRAR\WinRAR.exe
0x000000003fb232d0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\riched20.dll
0x000000003fb23500      2      2 RW-rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003fb24190      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003fb24e90      3      0 R--r-d \Device\HarddiskVolume2\Program Files\WinRAR\WinRAR.exe
0x000000003fb253d0      1      0 R--rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\WinRAR\version.dat
0x000000003fb25520      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003fb26220      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003fb26500      1      0 R--r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms
0x000000003fb26f20      2      2 RW-rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000003fb27180      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x000000003fb272d0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fb28330      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssph.dll
0x000000003fb34840      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fb34a50     16      0 RW-r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms
0x000000003fb358e0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat
0x000000003fb35af0      1      0 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x000000003fb365e0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Cookies\index.dat
0x000000003fb38660      1      0 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\desktop.ini
0x000000003fb38bd0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x000000003fb39a90      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fb39da0     17      1 RW-rw- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012019121120191212\index.dat
0x000000003fb44f20     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elslad.dll
0x000000003fb45070      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x000000003fb46330     16      0 R--r-- \Device\HarddiskVolume2\Windows\AppPatch\pcamain.sdb
0x000000003fb46480     16      0 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x000000003fb472f0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsData0000.dll
0x000000003fb47650     16      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid
0x000000003fb479b0      3      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.ci
0x000000003fb47d10     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\consent.exe.mui
0x000000003fb48bc0      1      0 R--r-- \Device\HarddiskVolume2\Users\Alissa Simpson\Documents\Important.rar
0x000000003fb48f20     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elslad.dll
0x000000003fb49120     11      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\cour.ttf
0x000000003fb494f0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elsTrans.dll
0x000000003fb49950      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fb516a0      1      1 ------ \Device\NamedPipe\srvsvc
0x000000003fb51ad0     11      0 R--r-d \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x000000003fb51f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003fb534b0      2      1 ------ \Device\NamedPipe\VBoxTrayIPC-SmartNet
0x000000003fb5c830      1      0 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x000000003fb5ce90      2      2 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003fb5eed0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wow64win.dll
0x000000003fb64d10      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads\DumpIt
0x000000003fb66280      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest
0x000000003fb69420      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80.manifest
0x000000003fb6a830      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest
0x000000003fb738a0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wow64cpu.dll
0x000000003fb74880      2      2 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000003fb754e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\imm32.dll
0x000000003fb792f0      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads
0x000000003fb79d10      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\Downloads
0x000000003fb7aad0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\appinfo.dll
0x000000003fb7c3e0     10      0 R--r-- \Device\HarddiskVolume2\Windows\AppPatch\sysmain.sdb
0x000000003fb7c840      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003fb821c0      2      1 ------ \Device\NamedPipe\wkssvc
0x000000003fb82410      2      2 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x000000003fb826f0      1      1 ------ \Device\NamedPipe\wkssvc
0x000000003fb83af0      2      1 ------ \Device\NamedPipe\lsass
0x000000003fb83d50      1      0 R--rw- \Device\HarddiskVolume2\Users\SmartNet\Links\Downloads.lnk
0x000000003fb83ea0      1      1 RW-rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003fc61980      1      0 R--rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x000000003fc63050     18      1 RW---- \Device\HarddiskVolume2\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0
0x000000003fc642d0      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Users\SmartNet\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x000000003fc66d10      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Math Input Panel.lnk
0x000000003fc6d2c0      2      1 R--r-d \Device\HarddiskVolume2\Windows\System32\stdole2.tlb
0x000000003fc6e2c0      1      1 RW---- \Device\HarddiskVolume2\Users\Alissa Simpson\ntuser.dat.LOG2
0x000000003fc70650      2      1 RW-r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TMContainer00000000000000000002.regtrans-ms
0x000000003fc709c0      2      1 RW-r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TMContainer00000000000000000001.regtrans-ms
0x000000003fc7c350      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\conhost.exe.mui
0x000000003fc7edd0      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\UsrClass.dat{6f347af8-1bf1-11ea-bd40-080027c6589a}.TM
0x000000003fc7ef20      1      1 ------ \Device\NamedPipe\srvsvc
0x000000003fc82f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003fc8a5e0      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk
0x000000003fc8c070     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1251.NLS
0x000000003fc8db70      1      1 ------ \Device\NamedPipe\MsFteWds
